License_Number,Date,Activity,City_Name,County_Name
421698,2/27/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421432,2/15/2018 0:00,Marijuana Premises Check,MONROE,SNOHOMISH
413773,2/3/2018 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
400772,2/16/2018 0:00,Marijuana Compliance Check-no Sale,ELLENSBURG,KITTITAS
420477,2/15/2018 0:00,Marijuana Premises Check,EDMONDS,SNOHOMISH
413848,2/14/2018 0:00,Marijuana Premises Check,VANCOUVER,CLARK
424647,2/5/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
420801,2/8/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
424273,2/16/2018 0:00,Marijuana Compliance Check-no Sale,CLE ELUM,KITTITAS
413846,2/12/2018 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
421804,2/6/2018 0:00,Marijuana Premises Check,SEATTLE,KING
424647,2/28/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
415534,2/18/2018 0:00,Marijuana Premises Check,SEATTLE,KING
415526,2/8/2018 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
425362,2/27/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
424273,2/16/2018 0:00,Marijuana Premises Check,CLE ELUM,KITTITAS
422459,2/8/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,WAHKIAKUM
415523,2/12/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
354191,2/22/2018 0:00,Marijuana Premises Check,,
422978,2/12/2018 0:00,Marijuana Premises Check,MOUNT VERNON,SKAGIT
421110,2/6/2018 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
414868,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
424273,2/6/2018 0:00,Marijuana Premises Check,CLE ELUM,KITTITAS
415229,2/21/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
351481,2/8/2018 0:00,Marijuana Premises Check,SEATTLE,KING
414712,2/27/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
422447,2/11/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
414958,2/16/2018 0:00,Marijuana Premises Check,ELLENSBURG,KITTITAS
,2/2/2018 0:00,Marijuana Premises Check,,
79720,2/24/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
410273,2/15/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414550,2/6/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
422057,2/15/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
422701,2/22/2018 0:00,Marijuana Premises Check,SPRAGUE,LINCOLN
416621,2/20/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
414430,2/16/2018 0:00,Marijuana Premises Check,EVERETT,SNOHOMISH
412618,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413314,2/6/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
423700,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
414656,2/2/2018 0:00,Marijuana Premises Check,BREMERTON,KITSAP
420785,2/26/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
420416,2/14/2018 0:00,Marijuana Premises Check,BREMERTON,KITSAP
420934,2/15/2018 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
420785,2/7/2018 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
424980,2/23/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
413843,2/14/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
420801,2/8/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SKAGIT
413426,2/6/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
414225,2/27/2018 0:00,Marijuana Premises Check,PROSSER,BENTON
416606,2/8/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,LINCOLN
415567,2/12/2018 0:00,Marijuana Premises Check,ABERDEEN,GRAYS HARBOR
422049,2/8/2018 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
417469,2/8/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414533,2/20/2018 0:00,Marijuana Premises Check,SEATTLE,KING
414569,2/8/2018 0:00,Marijuana Compliance Check-no Sale,SHORELINE,KING
416387,2/8/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
422099,2/1/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,COLUMBIA
420389,2/1/2018 0:00,Marijuana Premises Check,BURIEN,KING
415752,2/5/2018 0:00,Marijuana Premises Check,WOODLAND,COWLITZ
415752,2/5/2018 0:00,Marijuana Premises Check,WOODLAND,COWLITZ
413798,2/12/2018 0:00,Marijuana Premises Check,OCEAN SHORES,GRAYS HARBOR
412299,2/1/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
413897,2/7/2018 0:00,Marijuana Compliance Check-no Sale,NORTH BONNEVILLE,SKAMANIA
421616,2/12/2018 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
424473,2/28/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
417221,2/6/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
350766,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415001,2/12/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
415203,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
423571,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413541,2/2/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
414503,2/5/2018 0:00,Marijuana Premises Check,BREMERTON,KITSAP
414814,2/8/2018 0:00,Marijuana Compliance Check-no Sale,SHORELINE,KING
415567,2/27/2018 0:00,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
424190,2/8/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PACIFIC
414533,2/5/2018 0:00,Marijuana Premises Check,SEATTLE,KING
420619,2/15/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
412490,2/4/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
413847,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413847,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
400209,2/15/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,SAN JUAN
412428,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
415229,2/6/2018 0:00,Marijuana Compliance Check-no Sale,PORT ORCHARD,KITSAP
422944,2/16/2018 0:00,Marijuana Premises Check,ELLENSBURG,KITTITAS
417214,2/9/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
422166,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
416170,2/26/2018 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
424599,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
420275,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
414550,2/21/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
421695,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414864,2/6/2018 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
423379,2/10/2018 0:00,Marijuana Premises Check,SEATTLE,KING
413596,2/3/2018 0:00,Marijuana Compliance Check-no Sale,UNION GAP,YAKIMA
412921,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,CLALLAM
425507,2/26/2018 0:00,Marijuana Premises Check,REDMOND,KING
422701,2/8/2018 0:00,Marijuana Premises Check,SPRAGUE,LINCOLN
422097,2/16/2018 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,STEVENS
424751,2/14/2018 0:00,Marijuana Premises Check,BUCKLEY,PIERCE
422443,2/26/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLARK
413427,2/13/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
410273,2/20/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413803,2/13/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
415739,2/13/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413366,2/8/2018 0:00,Marijuana Compliance Check-no Sale,EPHRATA,GRANT
414995,2/15/2018 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
421695,2/6/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414864,2/20/2018 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
368015,2/22/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
426125,2/22/2018 0:00,Marijuana Premises Check,BELLEVUE,KING
414864,2/8/2018 0:00,Marijuana Compliance Check-no Sale,MOSES LAKE,GRANT
423571,2/22/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,THURSTON
422298,2/15/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
422168,2/6/2018 0:00,Marijuana Compliance Check-no Sale,GOLD BAR,SNOHOMISH
424647,2/3/2018 0:00,Marijuana Compliance Check-Sale,UNINCORPORATED AREAS,YAKIMA
421702,2/15/2018 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
414550,2/6/2018 0:00,Marijuana Compliance Check-no Sale,PORT ORCHARD,KITSAP
413803,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
423542,2/7/2018 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
415658,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
420819,2/14/2018 0:00,Marijuana Premises Check,SEATTLE,KING
415112,2/22/2018 0:00,Marijuana Premises Check,MILLWOOD,SPOKANE
422350,2/4/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
415183,2/26/2018 0:00,Marijuana Premises Check,SHELTON,MASON
416111,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421695,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
421695,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
414060,2/12/2018 0:00,Marijuana Premises Check,MOUNT VERNON,SKAGIT
NONE,7/19/2017 0:00,Marijuana Premises Check,,
415064,2/14/2018 0:00,Marijuana Compliance Check-no Sale,BLAINE,WHATCOM
421929,10/28/2016 0:00,Marijuana Premises Check,WOODLAND,COWLITZ
79720,1/5/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
413801,2/13/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
422146,2/5/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415665,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
421698,2/7/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
425507,2/22/2018 0:00,Marijuana Premises Check,REDMOND,KING
420389,2/1/2018 0:00,Marijuana Compliance Check-no Sale,BURIEN,KING
417880,2/12/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
421910,2/21/2018 0:00,Marijuana Premises Check,MONROE,SNOHOMISH
422655,2/17/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,ADAMS
416657,2/22/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412784,2/13/2018 0:00,Marijuana Premises Check,MOXEE,YAKIMA
415132,2/5/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
412500,2/14/2018 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
413843,2/6/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
414574,2/6/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
415845,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
425539,2/21/2018 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
422049,2/16/2018 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
416806,2/7/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
417087,8/28/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
413719,12/29/2017 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
414345,2/27/2018 0:00,Marijuana Compliance Check-no Sale,ABERDEEN,GRAYS HARBOR
416046,2/12/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
417314,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
421982,2/5/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415658,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
416495,2/22/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,GRANT
413893,2/21/2018 0:00,Marijuana Premises Check,RENTON,KING
413893,2/1/2018 0:00,Marijuana Premises Check,RENTON,KING
350641,2/6/2018 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
414573,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
413803,2/28/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,KING
417214,2/28/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
424848,2/8/2018 0:00,Marijuana Premises Check,TUMWATER,THURSTON
412621,2/13/2018 0:00,Marijuana Premises Check,SEATTLE,KING
415488,2/12/2018 0:00,Marijuana Premises Check,HOQUIAM,GRAYS HARBOR
421577,2/5/2018 0:00,Marijuana Premises Check,REDMOND,KING
423145,2/7/2018 0:00,Marijuana Applicant Site Verification,KALAMA,COWLITZ
417214,2/1/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
425493,2/15/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415507,2/6/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,SNOHOMISH
414181,2/6/2018 0:00,Marijuana Premises Check,SEQUIM,CLALLAM
414533,2/20/2018 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
424647,2/3/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,YAKIMA
418185,2/22/2018 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
421805,2/7/2018 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413930,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,CLALLAM
420819,2/15/2018 0:00,Marijuana Premises Check,SEATTLE,KING
413805,2/27/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,STEVENS
415032,2/22/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
424980,2/5/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
415303,2/3/2018 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
414735,2/1/2018 0:00,Marijuana Compliance Check-no Sale,PORT ANGELES,CLALLAM
424311,2/7/2018 0:00,Marijuana Compliance Check-no Sale,TACOMA,PIERCE
414723,2/7/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
413858,2/27/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
420478,2/21/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
410798,2/1/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
423413,2/3/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
404933,2/8/2018 0:00,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
404933,2/8/2018 0:00,Marijuana Premises Check,PORT TOWNSEND,JEFFERSON
355306,2/28/2018 0:00,MARIJUANA INVENTORY AUDIT,COLFAX,WHITMAN
413803,2/1/2018 0:00,Marijuana Compliance Check-Sale,UNINCORPORATED AREAS,KING
415361,2/15/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,KLICKITAT
425362,2/1/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
414959,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
419740,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
425204,2/12/2018 0:00,Marijuana Premises Check,OKANOGAN,OKANOGAN
415486,2/13/2018 0:00,Marijuana Premises Check,REDMOND,KING
422049,2/8/2018 0:00,Marijuana Compliance Check-no Sale,SEDRO WOOLLEY,SKAGIT
424057,2/6/2018 0:00,Marijuana Premises Check,SEATTLE,KING
414065,2/22/2018 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
412828,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
416495,2/2/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,GRANT
421359,2/13/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITSAP
415523,2/27/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,GRAYS HARBOR
414558,2/8/2018 0:00,Marijuana Premises Check,GRAND COULEE,GRANT
421084,2/6/2018 0:00,Marijuana Compliance Check-no Sale,ARLINGTON,SNOHOMISH
423291,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
413420,2/22/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,PIERCE
423145,2/7/2018 0:00,Marijuana Premises Check,KALAMA,COWLITZ
416228,2/21/2018 0:00,Marijuana Premises Check,LAKE STEVENS,SNOHOMISH
412231,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
422701,2/8/2018 0:00,Marijuana Compliance Check-no Sale,SPRAGUE,LINCOLN
413848,2/22/2018 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
413801,2/7/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
417221,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SNOHOMISH
415348,2/26/2018 0:00,Marijuana Premises Check,SEATTLE,KING
411970,2/27/2018 0:00,Marijuana Premises Check,COLVILLE,STEVENS
412416,2/1/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
420661,2/3/2018 0:00,Marijuana Premises Check,BREMERTON,KITSAP
354876,2/3/2018 0:00,Marijuana Compliance Check-no Sale,YAKIMA,YAKIMA
422362,8/19/2016 0:00,Marijuana Premises Check,UNINCORP. AREAS,CLARK
422336,2/3/2018 0:00,Marijuana Compliance Check-no Sale,YAKIMA,YAKIMA
415652,2/28/2018 0:00,Marijuana Premises Check,KIRKLAND,KING
412568,2/2/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
415509,2/6/2018 0:00,Marijuana Premises Check,GOLD BAR,SNOHOMISH
410273,2/23/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,BENTON
423542,2/8/2018 0:00,Marijuana Premises Check,WENATCHEE,CHELAN
421168,2/1/2018 0:00,Marijuana Compliance Check-no Sale,SEQUIM,CLALLAM
414735,2/1/2018 0:00,Marijuana Premises Check,PORT ANGELES,CLALLAM
414876,2/20/2018 0:00,Marijuana Premises Check,VANCOUVER,CLARK
420416,2/6/2018 0:00,Marijuana Premises Check,BREMERTON,KITSAP
423754,2/7/2018 0:00,Marijuana Premises Check,SEATTLE,KING
413558,2/6/2018 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
422239,2/8/2018 0:00,Marijuana Premises Check,EPHRATA,GRANT
415410,2/27/2018 0:00,Marijuana Premises Check,BUCKLEY,PIERCE
414780,2/6/2018 0:00,Marijuana Compliance Check-no Sale,SEATTLE,KING
413650,2/28/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
416320,2/7/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
416646,2/9/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
422329,2/20/2018 0:00,Marijuana Premises Check,EAST WENATCHEE,DOUGLAS
360307,2/4/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
420741,2/1/2018 0:00,Marijuana Premises Check,BURIEN,KING
422701,2/28/2018 0:00,Marijuana Premises Check,SPRAGUE,LINCOLN
425539,2/26/2018 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
413732,2/22/2018 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
416621,2/20/2018 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,LINCOLN
414508,2/21/2018 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
414216,2/2/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
415303,2/5/2018 0:00,Marijuana Premises Check,YAKIMA,YAKIMA
415229,2/13/2018 0:00,Marijuana Premises Check,PORT ORCHARD,KITSAP
413169,2/2/2018 0:00,Marijuana Premises Check,SPOKANE (CITY),SPOKANE
421141,2/1/2018 0:00,Marijuana Premises Check,SEATTLE,KING
420785,2/7/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
415652,2/26/2018 0:00,Marijuana Premises Check,KIRKLAND,KING
415845,2/6/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
413886,2/7/2018 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
413363,2/3/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
416502,2/15/2018 0:00,Marijuana Premises Check,LONGVIEW,COWLITZ
421151,2/15/2018 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
416776,2/1/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,MASON
422978,2/26/2018 0:00,Marijuana Premises Check,MOUNT VERNON,SKAGIT
413145,2/22/2018 0:00,Marijuana Premises Check,BELLINGHAM,WHATCOM
416170,2/16/2018 0:00,Marijuana Premises Check,SEDRO WOOLLEY,SKAGIT
414886,2/26/2018 0:00,Marijuana Premises Check,RIDGEFIELD,CLARK
422239,2/8/2018 0:00,Marijuana Compliance Check-no Sale,EPHRATA,GRANT
414664,2/5/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
413600,2/28/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
417183,2/12/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,OKANOGAN
412496,2/2/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
422037,2/8/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SKAGIT
414761,2/22/2018 0:00,Marijuana Compliance Check-no Sale,VANCOUVER,CLARK
88287,2/22/2018 0:00,Marijuana Applicant Site Verification,UNINCORP. AREAS,GRANT
424311,2/7/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
415348,2/22/2018 0:00,Marijuana Premises Check,SEATTLE,KING
414539,2/1/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,WHATCOM
425401,2/26/2018 0:00,Marijuana Premises Check,ARLINGTON,SNOHOMISH
424087,2/20/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,PIERCE
412070,2/21/2018 0:00,Marijuana Premises Check,SEATTLE,KING
420741,2/21/2018 0:00,Marijuana Premises Check,BURIEN,KING
414780,2/7/2018 0:00,Marijuana Premises Check,SEATTLE,KING
420785,2/13/2018 0:00,Marijuana Premises Check,TACOMA,PIERCE
425507,2/21/2018 0:00,Marijuana Premises Check,REDMOND,KING
353993,2/12/2018 0:00,Marijuana Premises Check,HOQUIAM,GRAYS HARBOR
422504,2/1/2018 0:00,Marijuana Premises Check,CHENEY,SPOKANE
414243,2/8/2018 0:00,Marijuana Compliance Check-no Sale,LONGVIEW,COWLITZ
414712,2/12/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,GRAYS HARBOR
414868,2/1/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORPORATED AREAS,KING
422194,2/28/2018 0:00,Marijuana Premises Check,AUBURN,KING
412174,2/7/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,DOUGLAS
421110,2/13/2018 0:00,Marijuana Premises Check,MOSES LAKE,GRANT
86823,2/1/2018 0:00,Marijuana Premises Check,PORT ANGELES,CLALLAM
412016,2/2/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,SPOKANE
420123,2/9/2018 0:00,Marijuana Premises Check,FORKS,CLALLAM
402780,2/16/2018 0:00,Marijuana Premises Check,CLE ELUM,KITTITAS
414460,2/16/2018 0:00,Marijuana Premises Check,ROSLYN,KITTITAS
414181,2/9/2018 0:00,Marijuana Premises Check,SEQUIM,CLALLAM
415314,2/11/2018 0:00,Marijuana Premises Check,PULLMAN,WHITMAN
414780,2/15/2018 0:00,Marijuana Premises Check,SEATTLE,KING
421335,2/13/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
413791,2/1/2018 0:00,Marijuana Premises Check,RENTON,KING
410273,2/15/2018 0:00,Marijuana Compliance Check-no Sale,UNINCORP. AREAS,BENTON
412568,2/2/2018 0:00,Marijuana Applicant Site Verification,UNINCORPORATED AREAS,SPOKANE
417443,2/14/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,CHELAN
413809,2/20/2018 0:00,Marijuana Premises Check,SEATTLE,KING
421759,2/12/2018 0:00,Marijuana Premises Check,UNINCORPORATED AREAS,THURSTON
353260,2/16/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,JEFFERSON
416106,2/1/2018 0:00,Marijuana Premises Check,UNINCORP. AREAS,KITTITAS
