make,model,model_year,model_age,drive,barrels08,city_mpg,hwy_mpg,combined_mpg,co2TailpipeGpm,cylinders,engine_displ,drive_type,fuelCost08,fuelType1
Nissan,Maxima,2008,10,Front-Wheel Drive,15.695714286,19,25,21,423.19047619,6,3.5,Front-Wheel Drive,2200,Premium Gasoline
Nissan,Sentra,2008,10,Front-Wheel Drive,11.771785714,25,33,28,317.39285714,4,2,Front-Wheel Drive,1400,Regular Gasoline
Nissan,Sentra,2008,10,Front-Wheel Drive,12.207777778,24,31,27,329.14814815,4,2,Front-Wheel Drive,1450,Regular Gasoline
Nissan,Sentra,2008,10,Front-Wheel Drive,12.677307692,24,30,26,341.80769231,4,2.5,Front-Wheel Drive,1500,Regular Gasoline
Nissan,Sentra,2008,10,Front-Wheel Drive,13.73375,21,29,24,370.29166667,4,2.5,Front-Wheel Drive,1950,Premium Gasoline
Rolls-Royc,Phantom,2008,10,Rear-Wheel Drive,23.543571429,11,18,14,634.78571429,12,6.7,Rear-Wheel Drive,3350,Premium Gasoline
Rolls-Royc,Phantom EWB,2008,10,Rear-Wheel Drive,23.543571429,11,18,14,634.78571429,12,6.7,Rear-Wheel Drive,3350,Premium Gasoline
Saab,9-5 Sedan,2008,10,Front-Wheel Drive,15.695714286,18,28,21,423.19047619,4,2.3,Front-Wheel Drive,2200,Premium Gasoline
Saab,9-5 Sedan,2008,10,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.3,Front-Wheel Drive,2350,Premium Gasoline
Toyota,Prius,2008,10,Front-Wheel Drive,7.1654347826,48,45,46,193.19565217,4,1.5,Front-Wheel Drive,850,Regular Gasoline
BMW Alpina,B7,2008,10,Rear-Wheel Drive,20.600625,14,21,16,555.4375,8,4.4,Rear-Wheel Drive,2900,Premium Gasoline
Audi,A8 L,2008,10,4-Wheel or All-Wheel Drive,21.974,13,19,15,592.46666667,12,6,4-Wheel or All-Wheel Drive,3100,Premium Gasoline
BMW,750i,2008,10,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,8,4.8,Rear-Wheel Drive,2600,Premium Gasoline
BMW,750li,2008,10,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,8,4.8,Rear-Wheel Drive,2600,Premium Gasoline
BMW,760li,2008,10,Rear-Wheel Drive,21.974,13,20,15,592.46666667,12,6,Rear-Wheel Drive,3100,Premium Gasoline
Chrysler,300 AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Chrysler,300 AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,8,5.7,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Chrysler,300/SRT-8,2008,10,Rear-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.7,Rear-Wheel Drive,1850,Regular Gasoline
Chrysler,300/SRT-8,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Chrysler,300/SRT-8,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Chrysler,300/SRT-8,2008,10,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,8,5.7,Rear-Wheel Drive,2150,Regular Gasoline
Dodge,Charger,2008,10,Rear-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.7,Rear-Wheel Drive,1850,Regular Gasoline
Dodge,Charger,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Dodge,Charger,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Dodge,Charger,2008,10,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,8,5.7,Rear-Wheel Drive,2150,Regular Gasoline
Dodge,Charger AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Dodge,Charger AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,8,5.7,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Honda,Accord,2008,10,Front-Wheel Drive,13.73375,21,31,24,370.29166667,4,2.4,Front-Wheel Drive,1600,Regular Gasoline
Honda,Accord,2008,10,Front-Wheel Drive,13.1844,22,31,25,355.48,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Honda,Accord,2008,10,Front-Wheel Drive,14.982272727,19,29,22,403.95454545,6,3.5,Front-Wheel Drive,1750,Regular Gasoline
Hyundai,Azera,2008,10,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,3.3,Front-Wheel Drive,1850,Regular Gasoline
Hyundai,Azera,2008,10,Front-Wheel Drive,16.4805,17,26,20,444.35,6,3.8,Front-Wheel Drive,1950,Regular Gasoline
Infiniti,M35,2008,10,Rear-Wheel Drive,17.347894737,16,23,19,467.73684211,6,3.5,Rear-Wheel Drive,2450,Premium Gasoline
Infiniti,M35x,2008,10,4-Wheel or All-Wheel Drive,18.311666667,16,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Infiniti,M45,2008,10,Rear-Wheel Drive,18.311666667,16,21,18,493.72222222,8,4.5,Rear-Wheel Drive,2600,Premium Gasoline
Infiniti,M45x,2008,10,4-Wheel or All-Wheel Drive,20.600625,14,20,16,555.4375,8,4.5,4-Wheel or All-Wheel Drive,2900,Premium Gasoline
Kia,Amanti,2008,10,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3.8,Front-Wheel Drive,2050,Regular Gasoline
Lincoln,Town Car,2008,10,Rear-Wheel Drive,18.311666667,15,22,18,493.72222222,8,4.6,Rear-Wheel Drive,2150,Regular Gasoline
Maserati,Quattroporte,2008,10,Rear-Wheel Drive,23.543571429,12,18,14,634.78571429,8,4.2,Rear-Wheel Drive,3350,Premium Gasoline
Maybach,57,2008,10,Rear-Wheel Drive,27.4675,10,16,12,740.58333333,12,5.5,Rear-Wheel Drive,3900,Premium Gasoline
Maybach,57S,2008,10,Rear-Wheel Drive,27.4675,10,16,12,740.58333333,12,6,Rear-Wheel Drive,3900,Premium Gasoline
Maybach,62,2008,10,Rear-Wheel Drive,27.4675,10,16,12,740.58333333,12,5.5,Rear-Wheel Drive,3900,Premium Gasoline
Maybach,62S,2008,10,Rear-Wheel Drive,27.4675,10,16,12,740.58333333,12,6,Rear-Wheel Drive,3900,Premium Gasoline
BMW,328i Sport Wagon,2008,10,Rear-Wheel Drive,16.4805,17,27,20,444.35,6,3,Rear-Wheel Drive,2350,Premium Gasoline
BMW,328i Sport Wagon,2008,10,Rear-Wheel Drive,15.695714286,18,27,21,423.19047619,6,3,Rear-Wheel Drive,2200,Premium Gasoline
BMW,328xi Sport Wagon,2008,10,4-Wheel or All-Wheel Drive,16.4805,17,25,20,444.35,6,3,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
BMW,328xi Sport Wagon,2008,10,4-Wheel or All-Wheel Drive,16.4805,17,25,20,444.35,6,3,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
Honda,Fit,2008,10,Front-Wheel Drive,10.987,27,34,30,296.23333333,4,1.5,Front-Wheel Drive,1300,Regular Gasoline
Honda,Fit,2008,10,Front-Wheel Drive,10.632580645,28,34,31,286.67741935,4,1.5,Front-Wheel Drive,1250,Regular Gasoline
Honda,Fit,2008,10,Front-Wheel Drive,11.365862069,27,33,29,306.44827586,4,1.5,Front-Wheel Drive,1350,Regular Gasoline
Saab,9-3 SportCombi,2008,10,Front-Wheel Drive,14.330869565,19,29,23,386.39130435,4,2,Front-Wheel Drive,2050,Premium Gasoline
Saab,9-3 SportCombi,2008,10,Front-Wheel Drive,17.347894737,16,26,19,467.73684211,6,2.8,Front-Wheel Drive,2450,Premium Gasoline
Saab,9-3 SportCombi,2008,10,Front-Wheel Drive,18.311666667,15,24,18,493.72222222,6,2.8,Front-Wheel Drive,2600,Premium Gasoline
BMW,535xi Sport Wagon,2008,10,4-Wheel or All-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
Kia,Rondo,2008,10,Front-Wheel Drive,14.982272727,19,26,22,403.95454545,4,2.4,Front-Wheel Drive,1750,Regular Gasoline
Kia,Rondo,2008,10,Front-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.7,Front-Wheel Drive,1850,Regular Gasoline
Saab,9-5 SportCombi,2008,10,Front-Wheel Drive,15.695714286,18,28,21,423.19047619,4,2.3,Front-Wheel Drive,2200,Premium Gasoline
Saab,9-5 SportCombi,2008,10,Front-Wheel Drive,16.4805,17,26,20,444.35,4,2.3,Front-Wheel Drive,2350,Premium Gasoline
Volvo,V70 FWD,2008,10,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3.2,Front-Wheel Drive,2450,Premium Gasoline
Nissan,Frontier 2WD,2008,10,Rear-Wheel Drive,17.347894737,17,22,19,467.73684211,4,2.5,Rear-Wheel Drive,2050,Regular Gasoline
Nissan,Frontier 2WD,2008,10,Rear-Wheel Drive,15.695714286,19,23,21,423.19047619,4,2.5,Rear-Wheel Drive,1850,Regular Gasoline
Nissan,Frontier 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Nissan,Frontier 2WD,2008,10,Rear-Wheel Drive,19.388823529,16,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Toyota,Tacoma 2WD,2008,10,Rear-Wheel Drive,15.695714286,19,25,21,423.19047619,4,2.7,Rear-Wheel Drive,1850,Regular Gasoline
Toyota,Tacoma 2WD,2008,10,Rear-Wheel Drive,14.982272727,20,25,22,403.95454545,4,2.7,Rear-Wheel Drive,1750,Regular Gasoline
Nissan,Frontier 4WD,2008,10,4-Wheel or All-Wheel Drive,20.600625,14,19,16,555.4375,6,4,4-Wheel or All-Wheel Drive,2450,Regular Gasoline
Nissan,Frontier 4WD,2008,10,4-Wheel or All-Wheel Drive,19.388823529,15,19,17,522.76470588,6,4,4-Wheel or All-Wheel Drive,2300,Regular Gasoline
Toyota,Tacoma 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,22,19,467.73684211,4,2.7,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Dodge,Dakota Pickup 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Ram 1500 Pickup 2WD,2008,10,Rear-Wheel Drive,21.974,13,18,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Ford,F150 Pickup 2WD,2008,10,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,4.2,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2008,10,Rear-Wheel Drive,20.600625,14,20,16,555.4375,6,4.2,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2008,10,Rear-Wheel Drive,20.600625,14,19,16,555.4375,8,4.6,Rear-Wheel Drive,2450,Regular Gasoline
Ford,F150 Pickup 2WD,2008,10,Rear-Wheel Drive,23.543571429,13,17,14,634.78571429,8,5.4,Rear-Wheel Drive,2800,Regular Gasoline
Ford,F150 STX SE 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,5.4,Rear-Wheel Drive,2600,Regular Gasoline
Lincoln,Mark LT,2008,10,Rear-Wheel Drive,23.543571429,12,16,14,634.78571429,8,5.4,Rear-Wheel Drive,2800,Regular Gasoline
Mitsubishi,Raider Pickup 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Roush Perf,Stage 3 F150 Regula,2008,10,Rear-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,Rear-Wheel Drive,3600,Premium Gasoline
Roush Perf,Stage 3 F150 Super,2008,10,Rear-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,Rear-Wheel Drive,3600,Premium Gasoline
Roush Perf,Stage 3 F150 Super,2008,10,Rear-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,Rear-Wheel Drive,3600,Premium Gasoline
Toyota,Tundra 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,19,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Toyota,Tundra 2WD,2008,10,Rear-Wheel Drive,21.974,14,17,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Toyota,Tundra 2WD,2008,10,Rear-Wheel Drive,20.600625,14,18,16,555.4375,8,5.7,Rear-Wheel Drive,2450,Regular Gasoline
Dodge,Dakota Pickup 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Dodge,Ram 1500 Pickup 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,13,17,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Ford,F150 Pickup 4WD,2008,10,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,8,4.6,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Ford,F150 Pickup 4WD,2008,10,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,8,5.4,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Lincoln,Mark LT 4WD,2008,10,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,8,5.4,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Mitsubishi,Raider Pickup 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Roush Perf,Stage 3 F150 Regula,2008,10,4-Wheel or All-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,4-Wheel or All-Wheel Drive,3600,Premium Gasoline
Roush Perf,Stage 3 F150 Super,2008,10,4-Wheel or All-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,4-Wheel or All-Wheel Drive,3600,Premium Gasoline
Roush Perf,Stage 3 F150 Super,2008,10,4-Wheel or All-Wheel Drive,25.354615385,11,15,13,683.61538462,8,5.4,4-Wheel or All-Wheel Drive,3600,Premium Gasoline
Toyota,Tundra 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,13,16,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Toyota,Tundra 4WD,2008,10,4-Wheel or All-Wheel Drive,23.543571429,13,17,14,634.78571429,8,5.7,4-Wheel or All-Wheel Drive,2800,Regular Gasoline
Chrysler,Town and Country/Vo,2008,10,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3.3,Front-Wheel Drive,2050,Regular Gasoline
Dodge,Caravan/Grand Carav,2008,10,Front-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3.3,Front-Wheel Drive,2050,Regular Gasoline
Hyundai,Entourage,2008,10,Front-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3.8,Front-Wheel Drive,2150,Regular Gasoline
Kia,Sedona,2008,10,Front-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3.8,Front-Wheel Drive,2150,Regular Gasoline
Nissan,Quest,2008,10,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3.5,Front-Wheel Drive,2450,Premium Gasoline
Toyota,Sienna 2WD,2008,10,Front-Wheel Drive,17.347894737,17,23,19,467.73684211,6,3.5,Front-Wheel Drive,2050,Regular Gasoline
Toyota,Sienna 4WD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,16,21,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Chrysler,Aspen 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Durango 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Dodge,Magnum,2008,10,Rear-Wheel Drive,15.695714286,18,26,21,423.19047619,6,2.7,Rear-Wheel Drive,1850,Regular Gasoline
Dodge,Magnum,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Dodge,Magnum,2008,10,Rear-Wheel Drive,16.4805,17,24,20,444.35,6,3.5,Rear-Wheel Drive,1950,Regular Gasoline
Dodge,Magnum,2008,10,Rear-Wheel Drive,18.311666667,15,23,18,493.72222222,8,5.7,Rear-Wheel Drive,2150,Regular Gasoline
Ford,Edge FWD,2008,10,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3.5,Front-Wheel Drive,2050,Regular Gasoline
Honda,CR-V 2WD,2008,10,Front-Wheel Drive,14.330869565,20,27,23,386.39130435,4,2.4,Front-Wheel Drive,1700,Regular Gasoline
Hyundai,Santa Fe 2WD,2008,10,Front-Wheel Drive,16.4805,18,24,20,444.35,6,2.7,Front-Wheel Drive,1950,Regular Gasoline
Hyundai,Santa Fe 2WD,2008,10,Front-Wheel Drive,16.4805,17,24,20,444.35,6,2.7,Front-Wheel Drive,1950,Regular Gasoline
Hyundai,Santa Fe 2WD,2008,10,Front-Wheel Drive,16.4805,17,24,20,444.35,6,3.3,Front-Wheel Drive,1950,Regular Gasoline
Hyundai,Tucson 2WD,2008,10,Front-Wheel Drive,14.982272727,19,25,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Hyundai,Tucson 2WD,2008,10,Front-Wheel Drive,14.982272727,20,25,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Hyundai,Tucson 2WD,2008,10,Front-Wheel Drive,16.4805,18,24,20,444.35,6,2.7,Front-Wheel Drive,1950,Regular Gasoline
Hyundai,Veracruz 2WD,2008,10,Front-Wheel Drive,18.311666667,16,23,18,493.72222222,6,3.8,Front-Wheel Drive,2150,Regular Gasoline
Jeep,Commander 2WD,2008,10,Rear-Wheel Drive,20.600625,14,19,16,555.4375,6,3.7,Rear-Wheel Drive,2450,Regular Gasoline
Jeep,Compass 2WD,2008,10,Front-Wheel Drive,13.73375,23,27,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Jeep,Compass 2WD,2008,10,Front-Wheel Drive,13.1844,23,28,25,355.48,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Jeep,Grand Cherokee 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,3.7,Rear-Wheel Drive,2300,Regular Gasoline
Jeep,Patriot 2WD,2008,10,Front-Wheel Drive,13.73375,23,27,24,370.29166667,4,2,Front-Wheel Drive,1600,Regular Gasoline
Jeep,Patriot 2WD,2008,10,Front-Wheel Drive,13.1844,23,28,25,355.48,4,2.4,Front-Wheel Drive,1550,Regular Gasoline
Kia,Sorento 2WD,2008,10,Rear-Wheel Drive,18.311666667,16,22,18,493.72222222,6,3.3,Rear-Wheel Drive,2150,Regular Gasoline
Kia,Sorento 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,21,17,522.76470588,6,3.8,Rear-Wheel Drive,2300,Regular Gasoline
Kia,Sportage 2WD,2008,10,Front-Wheel Drive,15.695714286,19,25,21,423.19047619,4,2,Front-Wheel Drive,1850,Regular Gasoline
Kia,Sportage 2WD,2008,10,Front-Wheel Drive,14.982272727,20,25,22,403.95454545,4,2,Front-Wheel Drive,1750,Regular Gasoline
Kia,Sportage 2WD,2008,10,Front-Wheel Drive,16.4805,17,23,20,444.35,6,2.7,Front-Wheel Drive,1950,Regular Gasoline
Lexus,RX 400h 2WD,2008,10,Front-Wheel Drive,13.1844,27,24,25,355.48,6,3.3,Front-Wheel Drive,1850,Premium Gasoline
Lincoln,MKX FWD,2008,10,Front-Wheel Drive,17.347894737,16,24,19,467.73684211,6,3.5,Front-Wheel Drive,2050,Regular Gasoline
Mitsubishi,Endeavor 2WD,2008,10,Front-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.8,Front-Wheel Drive,2600,Premium Gasoline
Mitsubishi,Outlander 2WD,2008,10,Front-Wheel Drive,16.4805,17,25,20,444.35,6,3,Front-Wheel Drive,1950,Regular Gasoline
Nissan,Rogue FWD,2008,10,Front-Wheel Drive,13.73375,22,27,24,370.29166667,4,2.5,Front-Wheel Drive,1600,Regular Gasoline
Nissan,Xterra 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Nissan,Xterra 2WD,2008,10,Rear-Wheel Drive,19.388823529,16,20,17,522.76470588,6,4,Rear-Wheel Drive,2300,Regular Gasoline
Toyota,4Runner 2WD,2008,10,Rear-Wheel Drive,19.388823529,15,19,17,522.76470588,8,4.7,Rear-Wheel Drive,2300,Regular Gasoline
Toyota,RAV4 2WD,2008,10,Front-Wheel Drive,13.73375,21,27,24,370.29166667,4,2.4,Front-Wheel Drive,1600,Regular Gasoline
Toyota,RAV4 2WD,2008,10,Front-Wheel Drive,14.982272727,19,27,22,403.95454545,6,3.5,Front-Wheel Drive,1750,Regular Gasoline
Toyota,Sequoia 2WD,2008,10,Rear-Wheel Drive,21.974,14,17,15,592.46666667,8,4.7,Rear-Wheel Drive,2600,Regular Gasoline
Toyota,Sequoia 2WD,2008,10,Rear-Wheel Drive,21.974,14,19,15,592.46666667,8,5.7,Rear-Wheel Drive,2600,Regular Gasoline
Acura,MDX 4WD,2008,10,4-Wheel or All-Wheel Drive,19.388823529,15,20,17,522.76470588,6,3.7,4-Wheel or All-Wheel Drive,2750,Premium Gasoline
Acura,RDX 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,22,19,467.73684211,4,2.3,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
BMW,X3 3.0si,2008,10,4-Wheel or All-Wheel Drive,17.347894737,16,23,19,467.73684211,6,3,4-Wheel or All-Wheel Drive,2450,Premium Gasoline
BMW,X3 3.0si,2008,10,4-Wheel or All-Wheel Drive,16.4805,17,24,20,444.35,6,3,4-Wheel or All-Wheel Drive,2350,Premium Gasoline
BMW,X5 3.0si,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,21,18,493.72222222,6,3,4-Wheel or All-Wheel Drive,2600,Premium Gasoline
BMW,X5 4.8i,2008,10,4-Wheel or All-Wheel Drive,20.600625,14,19,16,555.4375,8,4.8,4-Wheel or All-Wheel Drive,2900,Premium Gasoline
Chrysler,Aspen 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,13,17,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Dodge,Durango 4WD,2008,10,4-Wheel or All-Wheel Drive,21.974,13,17,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,2600,Regular Gasoline
Dodge,Magnum AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Dodge,Magnum AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,8,5.7,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Ford,Edge AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Honda,CR-V 4WD,2008,10,4-Wheel or All-Wheel Drive,14.982272727,20,26,22,403.95454545,4,2.4,4-Wheel or All-Wheel Drive,1750,Regular Gasoline
Hyundai,Santa Fe 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,2.7,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Hyundai,Santa Fe 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,2.7,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Hyundai,Santa Fe 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,24,19,467.73684211,6,3.3,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Hyundai,Tucson 4WD,2008,10,4-Wheel or All-Wheel Drive,15.695714286,19,24,21,423.19047619,4,2,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Hyundai,Tucson 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,23,19,467.73684211,6,2.7,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Hyundai,Veracruz 4WD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.8,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Jeep,Commander 4WD,2008,10,4-Wheel or All-Wheel Drive,20.600625,14,19,16,555.4375,6,3.7,4-Wheel or All-Wheel Drive,2450,Regular Gasoline
Jeep,Compass 4WD,2008,10,4-Wheel or All-Wheel Drive,14.982272727,21,24,22,403.95454545,4,2.4,4-Wheel or All-Wheel Drive,1750,Regular Gasoline
Jeep,Compass 4WD,2008,10,4-Wheel or All-Wheel Drive,13.73375,22,27,24,370.29166667,4,2.4,4-Wheel or All-Wheel Drive,1600,Regular Gasoline
Jeep,Grand Cherokee 4WD,2008,10,4-Wheel or All-Wheel Drive,19.388823529,15,19,17,522.76470588,6,3.7,4-Wheel or All-Wheel Drive,2300,Regular Gasoline
Jeep,Patriot 4WD,2008,10,4-Wheel or All-Wheel Drive,14.982272727,21,24,22,403.95454545,4,2.4,4-Wheel or All-Wheel Drive,1750,Regular Gasoline
Jeep,Patriot 4WD,2008,10,4-Wheel or All-Wheel Drive,15.695714286,20,22,21,423.19047619,4,2.4,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Jeep,Patriot 4WD,2008,10,4-Wheel or All-Wheel Drive,13.73375,22,27,24,370.29166667,4,2.4,4-Wheel or All-Wheel Drive,1600,Regular Gasoline
Kia,Sorento 4WD,2008,10,4-Wheel or All-Wheel Drive,19.388823529,15,22,17,522.76470588,6,3.3,4-Wheel or All-Wheel Drive,2300,Regular Gasoline
Kia,Sorento 4WD,2008,10,4-Wheel or All-Wheel Drive,19.388823529,15,20,17,522.76470588,6,3.8,4-Wheel or All-Wheel Drive,2300,Regular Gasoline
Kia,Sportage 4WD,2008,10,4-Wheel or All-Wheel Drive,15.695714286,19,24,21,423.19047619,4,2,4-Wheel or All-Wheel Drive,1850,Regular Gasoline
Kia,Sportage 4WD,2008,10,4-Wheel or All-Wheel Drive,17.347894737,17,21,19,467.73684211,6,2.7,4-Wheel or All-Wheel Drive,2050,Regular Gasoline
Lexus,GX 470,2008,10,4-Wheel or All-Wheel Drive,21.974,14,18,15,592.46666667,8,4.7,4-Wheel or All-Wheel Drive,3100,Premium Gasoline
Lexus,LX 570,2008,10,4-Wheel or All-Wheel Drive,23.543571429,12,18,14,634.78571429,8,5.7,4-Wheel or All-Wheel Drive,3350,Premium Gasoline
Lexus,RX 400h 4WD,2008,10,4-Wheel or All-Wheel Drive,13.1844,26,24,25,355.48,6,3.3,4-Wheel or All-Wheel Drive,1850,Premium Gasoline
Lincoln,MKX AWD,2008,10,4-Wheel or All-Wheel Drive,18.311666667,15,22,18,493.72222222,6,3.5,4-Wheel or All-Wheel Drive,2150,Regular Gasoline
Mercedes-B,G500,2008,10,4-Wheel or All-Wheel Drive,25.354615385,12,15,13,683.61538462,8,5,4-Wheel or All-Wheel Drive,3600,Premium Gasoline
Mercedes-B,G55 AMG,2008,10,4-Wheel or All-Wheel Drive,27.4675,11,13,12,740.58333333,8,5.4,4-Wheel or All-Wheel Drive,3900,Premium Gasoline
